,Unnamed: 0,index,Link,Posting Date,Location,City,Neighbourhood (Dirty),Address,Pure Rent,Size,Date From,Date To,DataFrame Date,Deposit,Lease term,EUR / SQM,Name,Neighbourhood,Date To (Year - Month),Latitude,Longitude
2118,2118,5186385,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.5186385.html,26.07.2023,"Berlin
                                                                    Steglitz-Zehlendorf",Berlin,                                                                   Steglitz-Zehlendorf,Muster Str. 1,450.0,16,2023-08-01,2023-09-30,20230813,5000,1.0,28.125,26.07.2023-450.0-28.125 Berlin,Steglitz,2023-09,Location not found: Steglitz,Location not found: Steglitz
2119,2119,9940516,www.wg-gesucht.de/wg-zimmer-in-Berlin-Niederschoenhausen.9940516.html,26.07.2023,"Berlin
                                                                    Charlottenburg",Berlin,                                                                   Charlottenburg,Muster Str. 1,580.0,25,2023-07-26,2023-08-31,20230813,5000,1.0,23.2,26.07.2023-580.0-23.2 Berlin,Charlottenburg,2023-08,Location not found: Charlottenburg,Location not found: Charlottenburg
2120,2120,10301633,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.10301633.html,13.08.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,390.0,17,2023-08-14,,20230813,5000,,22.941176470588236,13.08.2023-390.0-22.941176470588236 Zimmervon HousingAnywhere*,Berlin,,Location not found: Berlin,Location not found: Berlin
2121,2121,10311250,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10311250.html,13.08.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,380.0,17,2023-08-14,,20230813,5000,,22.352941176470587,13.08.2023-380.0-22.352941176470587 Zimmervon Spotahome*,Berlin,,Location not found: Berlin,Location not found: Berlin
2122,2122,10206113,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10206113.html,26.07.2023,"Berlin
                                                                    Berlin",Berlin,                                                                   Berlin,Muster Str. 1,500.0,30,2023-08-01,2023-08-31,20230813,5000,0.0,16.666666666666668,26.07.2023-500.0-16.666666666666668 Berlin,Berlin,2023-08,Location not found: Berlin,Location not found: Berlin
2123,2123,10273450,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.10273450.html,26.07.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,560.0,15,2023-08-01,,20230813,5000,,37.333333333333336,26.07.2023-560.0-37.333333333333336 Berlin,Neukölln,,Location not found: Neukölln,Location not found: Neukölln
2124,2124,10311302,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.10311302.html,26.07.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,450.0,26,2023-07-31,2023-08-17,20230813,5000,1.0,17.307692307692307,26.07.2023-450.0-17.307692307692307 Berlin,Prenzlauer Berg,2023-08,Location not found: Prenzlauer Berg,Location not found: Prenzlauer Berg
2125,2125,10301047,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tegel.10301047.html,26.07.2023,"Berlin
                                                                    Schöneberg",Berlin,                                                                   Schöneberg,Muster Str. 1,500.0,18,2023-07-28,2023-08-31,20230813,5000,1.0,27.77777777777778,26.07.2023-500.0-27.77777777777778 Berlin,Schöneberg,2023-08,Location not found: Schöneberg,Location not found: Schöneberg
2126,2126,10311255,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10311255.html,26.07.2023,"Berlin
                                                                    Schöneberg",Berlin,                                                                   Schöneberg,Muster Str. 1,790.0,30,2023-08-15,2024-08-15,20230813,5000,12.0,26.333333333333332,26.07.2023-790.0-26.333333333333332 Berlin,Schöneberg,2024-08,Location not found: Schöneberg,Location not found: Schöneberg
2127,2127,8737514,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.8737514.html,26.07.2023,"Berlin
                                                                    Tegel",Berlin,                                                                   Tegel,Muster Str. 1,300.0,10,2023-08-03,2023-09-30,20230813,5000,1.0,30.0,26.07.2023-300.0-30.0 Berlin,Tegel,2023-09,Location not found: Tegel,Location not found: Tegel
2128,2128,10289899,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedenau.10289899.html,26.07.2023,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,650.0,25,2023-08-01,2023-11-01,20230813,5000,3.0,26.0,26.07.2023-650.0-26.0 Berlin,Friedrichshain,2023-11,Location not found: Friedrichshain,Location not found: Friedrichshain
2129,2129,10311246,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10311246.html,26.07.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,570.0,26,2023-07-30,2023-08-21,20230813,5000,1.0,21.923076923076923,26.07.2023-570.0-21.923076923076923 Berlin,Neukölln,2023-08,Location not found: Neukölln,Location not found: Neukölln
2130,2130,10301533,www.wg-gesucht.de/wg-zimmer-in-Berlin.10301533.html,26.07.2023,"Berlin
                                                                    Friedenau",Berlin,                                                                   Friedenau,Muster Str. 1,500.0,22,2023-08-14,2023-09-28,20230813,5000,1.0,22.727272727272727,26.07.2023-500.0-22.727272727272727 Berlin,Friedenau,2023-09,Location not found: Friedenau,Location not found: Friedenau
2131,2131,10311200,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.10311200.html,26.07.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,600.0,17,2023-08-01,2023-12-31,20230813,5000,4.0,35.294117647058826,26.07.2023-600.0-35.294117647058826 Berlin,Wedding,2023-12,Location not found: Wedding,Location not found: Wedding
2132,2132,9622330,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.9622330.html,26.07.2023,Berlin,Berlin,Berlin,Muster Str. 1,550.0,20,2023-08-02,2023-09-06,20230813,5000,1.0,27.5,26.07.2023-550.0-27.5 Berlin,Berlin,2023-09,Location not found: Berlin,Location not found: Berlin
2133,2133,9952896,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9952896.html,26.07.2023,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,525.0,12,2023-08-01,2023-08-31,20230813,5000,0.0,43.75,26.07.2023-525.0-43.75 Berlin,Moabit,2023-08,Location not found: Moabit,Location not found: Moabit
2134,2134,8595077,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.8595077.html,26.07.2023,"Berlin
                                                                    Berlin",Berlin,                                                                   Berlin,Muster Str. 1,500.0,354,2023-08-01,2023-08-31,20230813,5000,0.0,1.4124293785310735,26.07.2023-500.0-1.4124293785310735 Berlin,Berlin,2023-08,Location not found: Berlin,Location not found: Berlin
2135,2135,10302585,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.10302585.html,26.07.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,35.0,23,2023-07-27,2023-12-31,20230813,5000,5.0,1.5217391304347827,26.07.2023-35.0-1.5217391304347827 Berlin,Prenzlauer Berg,2023-12,Location not found: Prenzlauer Berg,Location not found: Prenzlauer Berg
2136,2136,9873163,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.9873163.html,26.07.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,550.0,12,2023-08-01,2023-09-30,20230813,5000,1.0,45.833333333333336,26.07.2023-550.0-45.833333333333336 Berlin,Prenzlauer Berg,2023-09,Location not found: Prenzlauer Berg,Location not found: Prenzlauer Berg
2137,2137,10297685,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz.10297685.html,26.07.2023,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,600.0,40,2023-08-01,2023-08-31,20230813,5000,0.0,15.0,26.07.2023-600.0-15.0 Berlin,Moabit,2023-08,Location not found: Moabit,Location not found: Moabit
2138,2138,10310878,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10310878.html,26.07.2023,"Berlin
                                                                    Schöneberg",Berlin,                                                                   Schöneberg,Muster Str. 1,250.0,18,2023-08-04,2023-08-16,20230813,5000,0.0,13.88888888888889,26.07.2023-250.0-13.88888888888889 Berlin,Schöneberg,2023-08,Location not found: Schöneberg,Location not found: Schöneberg
2139,2139,9474027,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9474027.html,26.07.2023,"Berlin
                                                                    Steglitz",Berlin,                                                                   Steglitz,Muster Str. 1,500.0,25,2023-08-14,2023-09-30,20230813,5000,1.0,20.0,26.07.2023-500.0-20.0 Berlin,Steglitz,2023-09,Location not found: Steglitz,Location not found: Steglitz
2140,2140,10275332,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10275332.html,13.08.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,480.0,22,2023-08-14,,20230813,5000,,21.818181818181817,13.08.2023-480.0-21.818181818181817 Zimmervon HousingAnywhere*,Berlin,,Location not found: Berlin,Location not found: Berlin
2141,2141,10300880,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10300880.html,13.08.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,440.0,16,2023-08-14,,20230813,5000,,27.5,13.08.2023-440.0-27.5 Zimmervon Spotahome*,Berlin,,Location not found: Berlin,Location not found: Berlin
2142,2142,10226258,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10226258.html,26.07.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,500.0,13,2023-08-03,2023-09-03,20230813,5000,1.0,38.46153846153846,26.07.2023-500.0-38.46153846153846 Berlin,Wedding,2023-09,Location not found: Wedding,Location not found: Wedding
2143,2143,10310680,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10310680.html,26.07.2023,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,520.0,11,2023-07-30,2023-09-17,20230813,5000,2.0,47.27272727272727,26.07.2023-520.0-47.27272727272727 Berlin,Friedrichshain,2023-09,Location not found: Friedrichshain,Location not found: Friedrichshain
2144,2144,10278594,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10278594.html,26.07.2023,"Berlin
                                                                    Charlottenburg",Berlin,                                                                   Charlottenburg,Muster Str. 1,550.0,20,2023-08-01,,20230813,5000,,27.5,26.07.2023-550.0-27.5 Berlin,Charlottenburg,,Location not found: Charlottenburg,Location not found: Charlottenburg
2145,2145,10159207,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10159207.html,26.07.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,580.0,20,2023-08-01,2023-09-01,20230813,5000,1.0,29.0,26.07.2023-580.0-29.0 Berlin,Mitte,2023-09,Location not found: Mitte,Location not found: Mitte
2146,2146,10310278,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10310278.html,26.07.2023,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,600.0,30,2023-07-28,2023-08-20,20230813,5000,1.0,20.0,26.07.2023-600.0-20.0 Berlin,Friedrichshain,2023-08,Location not found: Friedrichshain,Location not found: Friedrichshain
2147,2147,10256659,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10256659.html,26.07.2023,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,780.0,25,2023-08-01,2023-09-10,20230813,5000,1.0,31.2,26.07.2023-780.0-31.2 Berlin,Friedrichshain,2023-09,Location not found: Friedrichshain,Location not found: Friedrichshain
2148,2148,10287192,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10287192.html,26.07.2023,"Berlin
                                                                    Charlottenburg",Berlin,                                                                   Charlottenburg,Muster Str. 1,650.0,25,2023-08-01,2023-09-01,20230813,5000,1.0,26.0,26.07.2023-650.0-26.0 Berlin,Charlottenburg,2023-09,Location not found: Charlottenburg,Location not found: Charlottenburg
2149,2149,10310088,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10310088.html,26.07.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,680.0,24,2023-08-03,2023-09-06,20230813,5000,1.0,28.333333333333332,26.07.2023-680.0-28.333333333333332 Berlin,Neukölln,2023-09,Location not found: Neukölln,Location not found: Neukölln
2150,2150,9712598,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.9712598.html,26.07.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,550.0,24,2023-08-01,2023-09-26,20230813,5000,1.0,22.916666666666668,26.07.2023-550.0-22.916666666666668 Berlin,Wedding,2023-09,Location not found: Wedding,Location not found: Wedding
2151,2151,5195384,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.5195384.html,26.07.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,500.0,20,2023-08-14,2023-10-12,20230813,5000,2.0,25.0,26.07.2023-500.0-25.0 Berlin,Wedding,2023-10,Location not found: Wedding,Location not found: Wedding
