,index,Link,Posting Date,Location,City,Neighbourhood (Dirty),Address,Price,Pure rent,Service Charge,Other Charge,Size,Date From,Date To,DataFrame,Deposit
534,9980860,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin-Mitte.9980860.html,29.05.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,530€,5000,5000,5000,18m²,15.06.2023,15.07.2023,20230424,5000
535,9791958,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzkoelln.9791958.html,29.05.2023,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,525€,5000,5000,5000,12m²,12.06.2023,10.09.2023,20230424,5000
536,9763653,www.wg-gesucht.de/wg-zimmer-in-Berlin-Treptow.9763653.html,29.05.2023,"Berlin
                                                                    Berlin Mitte",Berlin,                                                                   Berlin Mitte,Muster Str. 1,1000€,5000,5000,5000,45m²,10.07.2023,,20230424,5000
537,9339968,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9339968.html,29.05.2023,"Berlin
                                                                    Kreuzkölln",Berlin,                                                                   Kreuzkölln,Muster Str. 1,500€,5000,5000,5000,30m²,29.05.2023,30.12.2023,20230424,5000
538,9397552,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9397552.html,29.05.2023,"Berlin
                                                                    Treptow",Berlin,                                                                   Treptow,Muster Str. 1,650€,5000,5000,5000,20m²,01.09.2023,,20230424,5000
539,10122498,www.wg-gesucht.de/wg-zimmer-in-Berlin.10122498.html,29.05.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,40€,5000,5000,5000,10m²,29.05.2023,01.07.2023,20230424,5000
540,9681492,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9681492.html,31.05.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,520 €,5000,5000,5000,24m²,01.06.2023,,20230424,5000
541,7870537,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.7870537.html,31.05.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,480 €,5000,5000,5000,20m²,01.06.2023,,20230424,5000
542,9137415,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9137415.html,29.05.2023,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,1200€,5000,5000,5000,20m²,01.06.2023,31.12.2023,20230424,5000
543,7255254,www.wg-gesucht.de/wg-zimmer-in-Berlin-Baumschulenweg.7255254.html,29.05.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,400€,5000,5000,5000,27m²,15.06.2023,01.07.2023,20230424,5000
544,9983581,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz-Zehlendorf.9983581.html,29.05.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,460€,5000,5000,5000,12m²,01.07.2023,,20230424,5000
545,10123311,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10123311.html,29.05.2023,"Berlin
                                                                    Baumschulenweg",Berlin,                                                                   Baumschulenweg,Muster Str. 1,900€,5000,5000,5000,20m²,01.09.2023,31.08.2024,20230424,5000
546,9536416,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9536416.html,29.05.2023,"Berlin
                                                                    Steglitz-Zehlendorf",Berlin,                                                                   Steglitz-Zehlendorf,Muster Str. 1,390€,5000,5000,5000,15m²,01.09.2023,,20230424,5000
547,10123285,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.10123285.html,29.05.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,500€,5000,5000,5000,17m²,01.06.2023,30.09.2023,20230424,5000
548,10079984,www.wg-gesucht.de/wg-zimmer-in-Berlin.10079984.html,29.05.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,600€,5000,5000,5000,16m²,01.07.2023,31.12.2024,20230424,5000
